classe_bilan_dpe,code_departement_insee,annee_construction_dpe,version,surface_habitable_logement,type_installation_chauffage,type_energie_chauffage,type_generateur_chauffage,type_generateur_chauffage_anciennete,nb_generateur_chauffage,nb_installation_chauffage,type_generateur_climatisation,type_generateur_climatisation_anciennete,type_installation_ecs,type_energie_ecs,type_generateur_ecs,type_generateur_ecs_anciennete,ecs_solaire,nb_generateur_ecs,nb_installation_ecs,plusieurs_facade_exposee,type_ventilation,type_production_energie_renouvelable,type_vitrage,type_materiaux_menuiserie,type_gaz_lame,type_fermeture,vitrage_vir,surface_vitree_nord,surface_vitree_sud,surface_vitree_ouest,surface_vitree_est,traversant,facteur_solaire_baie_vitree,presence_balcon,l_orientation_baie_vitree,type_isolation_mur_exterieur,materiaux_structure_mur_exterieur,epaisseur_structure_mur_exterieur,surface_mur_totale,surface_mur_exterieur,surface_mur_deperditif,local_non_chauffe_principal_mur,l_orientation_mur_exterieur,type_isolation_plancher_bas,type_plancher_bas_deperditif,surface_plancher_bas_totale,surface_plancher_bas_deperditif,local_non_chauffe_principal_plancher_bas,type_adjacence_principal_plancher_bas,type_isolation_plancher_haut,type_plancher_haut_deperditif,surface_plancher_haut_totale,surface_plancher_haut_deperditif,local_non_chauffe_principal_plancher_haut,type_adjacence_principal_plancher_haut,type_porte,surface_porte,classe_inertie
A,6.0,2006,2.1,40.4,individuel,electricite,generateurs a effet joule,unknown,1.0,1.0,unknown,unknown,individuel,electricite,ecs thermodynamique electrique(pac ou ballon),récent(<15ans),0.0,1.0,1.0,1.0,Ventilation mécanique à extraction hygroréglable,unknown,double vitrage,pvc,air sec,"Persienne coulissante ou volet battant PVC, volet battant bois (e ≤ 22 mm)",0.0,20.04097566956837,24.590677428633388,5.0,23.617383507017973,non traversant,0.46,0.0,1.0,ITI+ITE,murs en béton banché,20.0,58.06,12.52,12.52,unknown,2.0,inconnu,unknown,40.4,155.00437590958984,unknown,local non déperditif ( local à usage d'habitation chauffé),inconnu,unknown,40.4,151.9929136538324,unknown,local non déperditif ( local à usage d'habitation chauffé),autre type de porte,1.89,Légère
A,83.0,2020,1.0,45.7,individuel,electricite,generateurs a effet joule,unknown,1.0,1.0,unknown,unknown,individuel,electricite,ecs thermodynamique electrique(pac ou ballon),neuf,0.0,1.0,1.0,0.0,Ventilation mécanique à extraction hygroréglable,unknown,double vitrage,métal avec rupture de pont thermique,argon ou krypton,"Fermeture sans ajours en position déployée, volets roulants alu",1.0,20.04097566956837,5.59,0.28,6.17,90°,0.48,0.0,3.0,ITI,murs en blocs de béton creux,20.0,35.77,28.81,35.77,hall d'entrée avec dispositif de fermeture automatique,4.0,ITE,plancher à entrevous isolant,46.0,46.0,unknown,vide sanitaire,ITE,plafond en plaque de plâtre,46.0,46.0,comble fortement ventilé,comble fortement ventilé,toute menuiserie porte opaque pleine isolée,1.64,Lourde
A,33.0,0,2.1,89.87,individuel,electricite,pac air/air,neuf,2.0,2.0,unknown,unknown,individuel,electricite,ecs thermodynamique electrique(pac ou ballon),neuf,0.0,1.0,1.0,1.0,Ventilation mécanique à extraction hygroréglable,unknown,double vitrage,métal avec rupture de pont thermique,argon ou krypton,"Fermeture sans ajours en position déployée, volets roulants alu",1.0,1.14,5.16,4.5,7.04,tout azimut,0.48,0.0,4.0,ITI,murs en briques creuses,20.0,79.84,79.84,79.84,unknown,4.0,ITI,autre type de plancher non répertorié,89.87,89.87,unknown,vide sanitaire,ITI,inconnu,89.87,89.87,comble fortement ventilé,comble fortement ventilé,porte simple en métal porte opaque pleine,1.935,Légère
A,3.0,1978,2.0,32.58,collectif,reseau de chaleur,reseau de chaleur,unknown,1.0,1.0,unknown,unknown,collectif,reseau de chaleur,reseau de chaleur,unknown,0.0,1.0,1.0,0.0,Ventilation mécanique double flux,unknown,double vitrage,pvc,argon ou krypton,Volet roulant PVC ( e ≤ 12 mm),1.0,20.04097566956837,24.590677428633388,26.09274928090764,6.0,non traversant,0.39,0.0,1.0,ITI+ITE,murs en béton banché,20.0,49.4268,7.8,7.8,unknown,1.0,ITE,unknown,32.58,155.00437590958984,unknown,local non déperditif ( local à usage d'habitation chauffé),non isole,unknown,32.58,151.9929136538324,unknown,local non déperditif ( local à usage d'habitation chauffé),porte simple en pvc porte avec 30-60% de vitrage simple,1.6932,Lourde
A,13.0,2021,2.0,100.6,individuel,electricite,pac air/air,neuf,1.0,1.0,pac air/air,neuf,individuel,electricite,ecs thermodynamique electrique(pac ou ballon),neuf,0.0,1.0,1.0,1.0,Ventilation mécanique à extraction hygroréglable,unknown,triple vitrage,métal avec rupture de pont thermique,argon ou krypton,Volet roulant PVC ( e > 12 mm),0.0,3.6,8.925,6.0,23.617383507017973,tout azimut,0.45,0.0,3.0,ITI,murs en blocs de béton creux,25.0,86.0275,69.225,86.0275,circulation sans ouverture directe sur l'extérieur,4.0,unknown,unknown,122.06006214642329,155.00437590958984,unknown,unknown,ITE,dalle béton,100.6,100.6,comble très faiblement ventilé,comble très faiblement ventilé,toute menuiserie porte opaque pleine isolée,1.9475,Lourde
A,6.0,2010,2.1,42.81,individuel,electricite,generateurs a effet joule,unknown,1.0,1.0,unknown,unknown,individuel,electricite,ecs thermodynamique electrique(pac ou ballon),récent(<15ans),0.0,1.0,1.0,0.0,Ventilation mécanique à extraction hygroréglable,solaire photovoltaïque,double vitrage,pvc,argon ou krypton,"Fermeture sans ajours en position déployée, volets roulants alu",0.0,20.04097566956837,24.590677428633388,26.09274928090764,5.064,non traversant,0.44,1.0,1.0,ITI,murs en béton banché,27.5,14.0908,13.114,14.0908,circulation sans ouverture directe sur l'extérieur,1.0,inconnu,unknown,42.81,155.00437590958984,unknown,local non déperditif ( local à usage d'habitation chauffé),inconnu,unknown,42.81,151.9929136538324,unknown,local non déperditif ( local à usage d'habitation chauffé),porte simple en bois porte opaque pleine,2.0,Très Lourde
A,31.0,1992,2.1,64.79,individuel,electricite,pac air/eau,neuf,6.0,6.0,unknown,unknown,individuel,electricite,ballon accumulation electrique,unknown,0.0,6.0,6.0,1.0,Ventilation mécanique à extraction hygroréglable,unknown,double vitrage,pvc,air sec,Volet roulant PVC ( e ≤ 12 mm),0.0,20.04097566956837,24.590677428633388,143.88,144.39,est ouest,0.44,0.0,2.0,ITI,murs en briques creuses,20.0,1600.25,1099.25,1600.25,circulation avec ouverture directe sur l'extérieur,4.0,ITE,dalle béton,2466.0,419.0,unknown,local non déperditif ( local à usage d'habitation chauffé),ITE,plafond en plaque de plâtre,2466.0,678.0,comble très faiblement ventilé,local non déperditif ( local à usage d'habitation chauffé),toute menuiserie porte opaque pleine isolée,74.1,Lourde
A,81.0,1948,2.1,81.46,individuel,electricite,generateurs a effet joule,unknown,5.0,5.0,unknown,unknown,individuel,electricite,ecs thermodynamique electrique(pac ou ballon),neuf,0.0,5.0,5.0,1.0,Ventilation mécanique à extraction hygroréglable,unknown,double vitrage,pvc,argon ou krypton,Volet roulant PVC ( e ≤ 12 mm),1.0,61.86,55.08,18.36,6.12,tout azimut,0.38,0.0,4.0,ITE,murs en pierre de taille et moellons avec remplissage tout venant,60.0,444.3,371.67,444.3,circulation avec ouverture directe sur l'extérieur,4.0,inconnu,dalle béton,229.96,229.96,unknown,terre-plein,ITE,plafond bois sous solives bois,241.93,241.93,comble fortement ventilé,comble fortement ventilé,toute menuiserie porte opaque pleine isolée,17.07,Moyenne
A,6.0,2006,2.1,40.36,individuel,electricite,generateurs a effet joule,unknown,1.0,1.0,unknown,unknown,individuel,electricite,ecs thermodynamique electrique(pac ou ballon),neuf,0.0,1.0,1.0,0.0,Ventilation mécanique à extraction hygroréglable,unknown,double vitrage,pvc,air sec,Volet roulant PVC ( e ≤ 12 mm),0.0,20.04097566956837,24.590677428633388,26.09274928090764,7.83,non traversant,0.46,0.0,1.0,ITI,murs en béton banché,20.0,28.25,11.17,11.17,circulation sans ouverture directe sur l'extérieur,1.0,non isole,unknown,40.36,155.00437590958984,unknown,local non déperditif ( local à usage d'habitation chauffé),non isole,unknown,40.36,151.9929136538324,unknown,local non déperditif ( local à usage d'habitation chauffé),autre type de porte,1.92,Lourde
A,66.0,2016,2.0,67.0,individuel,electricite,pac air/air,neuf,1.0,1.0,pac air/air,neuf,individuel,solaire,ecs solaire,unknown,1.0,1.0,1.0,0.0,Ventilation mécanique auto réglable « après 1982 »,unknown,double vitrage,métal avec rupture de pont thermique,argon ou krypton,Volet roulant PVC ( e ≤ 12 mm),0.0,10.46,24.590677428633388,26.09274928090764,23.617383507017973,non traversant,0.56,1.0,1.0,ITE,murs en béton banché,35.0,15.9,14.54,15.9,circulation avec bouche ou gaine de désenfumage ouverte en permanence,1.0,unknown,unknown,122.06006214642329,155.00437590958984,unknown,unknown,unknown,unknown,113.84334171857029,151.9929136538324,unknown,unknown,toute menuiserie porte opaque pleine isolée,1.92,Très Lourde
A,90.0,1930,2.1,65.0,individuel,electricite,pac air/eau,neuf,1.0,1.0,unknown,unknown,individuel,electricite,ecs thermodynamique electrique(pac ou ballon),neuf,0.0,1.0,1.0,1.0,Ventilation mécanique à extraction hygroréglable,unknown,double vitrage,pvc,argon ou krypton,Volet roulant PVC ( e ≤ 12 mm),1.0,6.5,24.590677428633388,26.09274928090764,1.84,90°,0.38,0.0,2.0,ITI,murs en pierre de taille et moellons constitué d'un seul matériaux,50.0,39.195,39.195,39.195,unknown,2.0,inconnu,unknown,36.0,155.00437590958984,unknown,local non déperditif ( local à usage d'habitation chauffé),ITI,combles aménagés sous rampant,53.0,53.0,comble faiblement ventilé,comble faiblement ventilé,unknown,7.928796003151214,Légère
A,21.0,2016,2.1,80.91,collectif,reseau de chaleur,reseau de chaleur,unknown,1.0,1.0,unknown,unknown,collectif,reseau de chaleur,reseau de chaleur,unknown,0.0,1.0,1.0,1.0,Ventilation mécanique à extraction hygroréglable,unknown,double vitrage,pvc,argon ou krypton,Volet roulant PVC ( e > 12 mm),1.0,40.97,24.590677428633388,31.02,46.27,tout azimut,0.38,0.0,3.0,ITI+ITE,murs en béton banché,20.0,2156.85,1246.71,1372.35,circulation avec ouverture directe sur l'extérieur,3.0,inconnu,dalle béton,322.5,322.5,unknown,sous-sol non chauffé,ITE,dalle béton,322.5,322.5,unknown,extérieur,toute menuiserie porte opaque pleine isolée,58.86,Moyenne
A,34.0,2010,2.1,59.0,collectif,electricite,pac air/air,récent(<15ans),1.0,1.0,pac air/air,neuf,individuel,electricite,ecs thermodynamique electrique(pac ou ballon),récent(<15ans),0.0,1.0,1.0,0.0,Ventilation mécanique double flux,unknown,double vitrage,bois,air sec,abscence de fermeture pour la baie vitrée,0.0,5.88,24.590677428633388,26.09274928090764,23.617383507017973,non traversant,0.47,0.0,1.0,ITI,murs en béton banché,22.5,17.07,14.12,14.12,circulation sans ouverture directe sur l'extérieur,1.0,non isole,unknown,59.0,155.00437590958984,unknown,local non déperditif ( local à usage d'habitation chauffé),non isole,unknown,59.0,151.9929136538324,unknown,local non déperditif ( local à usage d'habitation chauffé),porte simple en métal porte opaque pleine,1.8,Légère
A,69.0,2022,2.1,81.96,collectif,electricite,pac geothermique,neuf,1.0,1.0,unknown,unknown,individuel,electricite,ecs thermodynamique electrique(pac ou ballon),neuf,0.0,1.0,1.0,1.0,Ventilation mécanique double flux,unknown,triple vitrage,bois/métal,argon ou krypton,"Fermeture sans ajours en position déployée, volets roulants alu",1.0,20.04097566956837,5.48,1.34,8.64,90°,0.4,1.0,3.0,ITI+ITE,murs en béton banché,20.0,94.505,72.63,94.505,garage privé collectif,3.0,ITI,dalle béton,81.96,81.96,unknown,terre-plein,non isole,unknown,81.96,151.9929136538324,unknown,local non déperditif ( local à usage d'habitation chauffé),toute menuiserie porte opaque pleine isolée,1.9,Moyenne
A,13.0,2016,2.1,47.37,individuel,electricite,pac air/air,neuf,1.0,1.0,unknown,unknown,individuel,electricite,ecs thermodynamique electrique(pac ou ballon),neuf,0.0,1.0,1.0,1.0,Ventilation mécanique à extraction hygroréglable,unknown,double vitrage,métal avec rupture de pont thermique,air sec,Volet roulant PVC ( e ≤ 12 mm),0.0,20.04097566956837,9.38,26.09274928090764,23.617383507017973,non traversant,0.48,0.0,1.0,inconnu,murs en blocs de béton creux,20.0,34.41,18.94,34.41,circulation sans ouverture directe sur l'extérieur,3.0,inconnu,dalle béton,47.37,47.37,locaux non chauffés non accessible,locaux non chauffés non accessible,inconnu,unknown,47.37,151.9929136538324,unknown,local non déperditif ( local à usage d'habitation chauffé),porte simple en bois porte opaque pleine,1.9,Légère
A,83.0,2010,2.1,69.47,individuel,electricite,pac air/air,récent(<15ans),1.0,1.0,pac air/air,récent(<15ans),collectif,solaire,ecs solaire,unknown,1.0,1.0,1.0,1.0,Ventilation mécanique double flux,solaire photovoltaïque,double vitrage,pvc,argon ou krypton,Volet roulant PVC ( e > 12 mm),1.0,116.43,173.36,26.09274928090764,23.617383507017973,nord sud,0.39,1.0,2.0,ITI,murs en béton banché,28.0,1493.13,1010.43,1493.13,circulation sans ouverture directe sur l'extérieur,1.0,ITE,dalle béton,490.0,490.0,unknown,sous-sol non chauffé,ITE,dalle béton,494.22,494.22,garage,garage,toute menuiserie porte opaque pleine isolée,69.3,Lourde
A,34.0,0,2.1,71.18,individuel,electricite,generateurs a effet joule,unknown,1.0,1.0,unknown,unknown,individuel,electricite,ecs thermodynamique electrique(pac ou ballon),récent(<15ans),0.0,1.0,1.0,1.0,Ventilation mécanique à extraction hygroréglable,unknown,double vitrage,métal avec rupture de pont thermique,air sec,"Fermeture sans ajours en position déployée, volets roulants alu",1.0,4.04,6.75,26.09274928090764,23.617383507017973,nord sud,0.48,1.0,2.0,ITI,murs en béton banché,30.0,75.51,16.72,16.72,circulation sans ouverture directe sur l'extérieur,2.0,inconnu,unknown,71.18,155.00437590958984,unknown,local non déperditif ( local à usage d'habitation chauffé),inconnu,unknown,71.18,151.9929136538324,unknown,local non déperditif ( local à usage d'habitation chauffé),porte simple en métal porte opaque pleine,1.9,Légère
A,31.0,0,2.1,51.3,individuel,electricite,generateurs a effet joule,unknown,2.0,2.0,unknown,unknown,individuel,electricite,ecs thermodynamique electrique(pac ou ballon),neuf,0.0,1.0,1.0,0.0,Ventilation mécanique à extraction hygroréglable,unknown,double vitrage,bois,air sec,"Persienne coulissante ou volet battant PVC, volet battant bois (e > 22 mm)",0.0,20.04097566956837,5.04,26.09274928090764,23.617383507017973,non traversant,0.47,0.0,1.0,ITI,murs en briques creuses,20.0,26.33,13.81,19.58,circulation sans ouverture directe sur l'extérieur,1.0,inconnu,unknown,51.3,155.00437590958984,unknown,local non déperditif ( local à usage d'habitation chauffé),inconnu,unknown,51.3,151.9929136538324,unknown,local non déperditif ( local à usage d'habitation chauffé),porte simple en bois porte opaque pleine,1.9,Légère
A,3.0,1978,2.0,42.52,collectif,reseau de chaleur,reseau de chaleur,unknown,1.0,1.0,unknown,unknown,collectif,reseau de chaleur,reseau de chaleur,unknown,0.0,1.0,1.0,0.0,Ventilation mécanique double flux,unknown,double vitrage,pvc,argon ou krypton,Volet roulant PVC ( e > 12 mm),1.0,20.04097566956837,24.590677428633388,26.09274928090764,6.96,non traversant,0.39,0.0,1.0,ITI+ITE,murs en béton banché,20.0,61.9068,13.56,13.56,unknown,1.0,ITE,unknown,42.52,155.00437590958984,unknown,local non déperditif ( local à usage d'habitation chauffé),non isole,unknown,42.52,151.9929136538324,unknown,local non déperditif ( local à usage d'habitation chauffé),toute menuiserie porte précédée d’un sas,1.6932,Lourde
A,83.0,2021,2.1,41.77,individuel,electricite,pac air/air,neuf,3.0,3.0,pac air/air,neuf,individuel,electricite,ecs thermodynamique electrique(pac ou ballon),neuf,0.0,1.0,1.0,0.0,Ventilation mécanique à extraction hygroréglable,unknown,double vitrage,pvc,argon ou krypton,"Fermeture sans ajours en position déployée, volets roulants alu",0.0,20.04097566956837,7.74,26.09274928090764,23.617383507017973,non traversant,0.44,1.0,1.0,ITI,murs en béton banché,35.0,22.86,8.51,8.51,circulation sans ouverture directe sur l'extérieur,1.0,inconnu,dalle béton,41.77,41.77,autres dépendances,autres dépendances,inconnu,unknown,41.77,151.9929136538324,unknown,local non déperditif ( local à usage d'habitation chauffé),porte simple en pvc porte avec double vitrage,1.9,Légère
A,66.0,2017,2.0,70.4000015258789,individuel,electricite,pac air/air,neuf,2.0,2.0,pac air/air,neuf,individuel,electricite,ecs thermodynamique electrique(pac ou ballon),neuf,0.0,1.0,1.0,1.0,Ventilation mécanique auto réglable « après 1982 »,unknown,double vitrage,métal avec rupture de pont thermique,air sec,"Fermeture sans ajours en position déployée, volets roulants alu",0.0,20.04097566956837,24.590677428633388,9.99,23.617383507017973,non traversant,0.56,1.0,1.0,ITI,murs en béton banché,20.0,56.285,24.135,56.285,circulation avec ouverture directe sur l'extérieur,1.0,non isole,unknown,70.4,155.00437590958984,unknown,local non déperditif ( local à usage d'habitation chauffé),ITE,dalle béton,70.4,70.4,unknown,extérieur,porte simple en bois porte opaque pleine,2.1,Moyenne
A,31.0,2014,2.1,44.09,collectif,reseau de chaleur,chaudiere bois,unknown,1.0,1.0,unknown,unknown,collectif,solaire,ecs solaire,unknown,1.0,1.0,1.0,0.0,Ventilation mécanique à extraction hygroréglable,unknown,double vitrage,pvc,argon ou krypton,"Fermeture sans ajours en position déployée, volets roulants alu",1.0,6.12,24.590677428633388,26.09274928090764,23.617383507017973,non traversant,0.38,0.0,1.0,ITI,murs en briques creuses,20.0,19.41,15.2,19.41,circulation avec ouverture directe sur l'extérieur,1.0,unknown,unknown,122.06006214642329,155.00437590958984,unknown,unknown,unknown,unknown,113.84334171857029,151.9929136538324,unknown,unknown,toute menuiserie porte opaque pleine isolée,1.79,Moyenne
A,34.0,2018,2.1,83.76,individuel,electricite,pac air/air,neuf,1.0,1.0,pac air/air,neuf,collectif,gaz,chaudiere gaz,neuf,0.0,1.0,1.0,0.0,Ventilation mécanique à extraction hygroréglable,unknown,double vitrage,pvc,argon ou krypton,Volet roulant PVC ( e ≤ 12 mm),0.0,20.04097566956837,24.590677428633388,1.76,8.69,est ouest,0.46,0.0,2.0,isole,murs en béton banché,20.0,79.6673,70.2152,79.6673,circulation avec ouverture directe sur l'extérieur,4.0,non isole,unknown,83.76,155.00437590958984,unknown,local non déperditif ( local à usage d'habitation chauffé),inconnu,dalle béton,83.76,83.76,unknown,extérieur,toute menuiserie porte opaque pleine isolée,1.8879,Très Lourde
A,33.0,0,2.1,81.55,collectif,reseau de chaleur,reseau de chaleur,unknown,1.0,1.0,unknown,unknown,collectif,reseau de chaleur,reseau de chaleur,unknown,0.0,1.0,1.0,1.0,Ventilation mécanique à extraction hygroréglable,unknown,double vitrage,métal avec rupture de pont thermique,argon ou krypton,Volet roulant PVC ( e ≤ 12 mm),1.0,20.04097566956837,6.63,6.63,7.8,tout azimut,0.44,0.0,3.0,ITI+ITE,murs en béton banché,25.0,104.27,71.69,74.87,circulation avec ouverture directe sur l'extérieur,4.0,non isole,unknown,81.55,155.00437590958984,unknown,local non déperditif ( local à usage d'habitation chauffé),non isole,unknown,81.55,151.9929136538324,unknown,local non déperditif ( local à usage d'habitation chauffé),autre type de porte,2.01,Lourde
A,13.0,2018,2.1,71.01,collectif,electricite,pac air/air,neuf,1.0,1.0,pac air/air,neuf,collectif,electricite,ecs thermodynamique electrique(pac ou ballon),neuf,0.0,1.0,1.0,1.0,Ventilation mécanique auto réglable « après 1982 »,unknown,double vitrage,métal avec rupture de pont thermique,argon ou krypton,"Fermeture sans ajours en position déployée, volets roulants alu",0.0,20.04097566956837,24.590677428633388,26.09274928090764,9.77,non traversant,0.56,0.0,1.0,ITI,murs en béton banché,20.0,87.58,35.51,47.18,circulation sans ouverture directe sur l'extérieur,2.0,non isole,unknown,71.35,155.00437590958984,unknown,local non déperditif ( local à usage d'habitation chauffé),non isole,unknown,71.35,151.9929136538324,unknown,local non déperditif ( local à usage d'habitation chauffé),porte simple en bois porte opaque pleine,1.88,Très Lourde
